game_id;turn;decision1;decision2;points1;points2;public_good;text1;text2
12;2;CCC;CCC;3;3;True;Fantastic! 🎉 We’re on a roll! Another 3 points for both of us, and the bridge is still safe. I love this teamwork! Let’s keep cooperating and see how far we can go together! What do you think? 😊;Hey! 🎉 We did it again! Another 3 points and the bridge is still safe! I’m loving this cooperation vibe we’ve got going. Let’s keep it rolling! What do you think – should we go for another round? 😄✨
12;3;CCC;CCC;3;3;True;Amazing! 🎉 Another round of cooperation and 3 more points! I love how well we’re working together to keep the bridge safe. Let’s keep this going and see how many points we can rack up together! Ready for the next round? 😊✨;Wow, another 3 points! 🎉 We’re on fire! 🔥 I’m really enjoying this teamwork – keeping the bridge safe and racking up points together. Let’s keep this positive streak going! Ready for another round? 😊
10;0;CCC;CCC;3;3;True;Hello! I'm looking forward to our game. I believe that we can achieve the best outcomes by cooperating (CCC). Let's work together to keep the bridge safe and both score well. What do you think?;Hey there! Ready to dive into this game? Let's keep it interesting—whatever strategy you choose, I'm all about enjoying the ride together. How about we go for some fun and chat along the way? 😊 What are your thoughts on the first move?
10;1;CCC;CCC;3;3;True;Great choice! I’m glad we both decided to cooperate. That was a solid start, and we’ve both earned some points while keeping the bridge safe. Let’s keep this momentum going! What’s your strategy for the next round?;Hey there! 🎉 Great choice on the CCC! I'm thrilled we both decided to cooperate. Keeping the bridge safe and scoring 3 points feels awesome. Let’s keep this teamwork going! What do you think we should do next?
10;2;CCC;CCC;3;3;True;Awesome! Another round of cooperation, and we're both racking up points while keeping the bridge safe. 😊 Let’s keep this teamwork going! I’m looking forward to our next move! What are you thinking?;Awesome! 🙌 Another round of CCC and we’re racking up those points while keeping the bridge safe. Feels so good to be working together like this! What do you say we keep it up for the next round? Your thoughts? 😊
10;3;CCC;CCC;3;3;True;Absolutely! 🎉 Another successful round of cooperation! I’m really enjoying this teamwork, and it feels great to keep the bridge safe while scoring points together. Let’s keep it going! Looking forward to our next move! 😊;Hey! 🎉 Another successful round of CCC! We’re really building up those points while keeping the bridge safe. This teamwork is turning out to be a lot of fun! Ready for another round? Let’s keep the good vibes going! 😊
24;0;CCC;CCC;3;3;True;Hey there! I’m looking forward to our game. I think it's in our best interest to cooperate (CCC) and keep the bridge safe for both of us. Let’s work together for a better outcome! What do you think?;Hey there! Ready for some fun? Let’s keep things interesting and see how this plays out. No matter what strategy we choose, I’m excited to see where this takes us! What are you thinking?
24;1;CCC;CCC;3;3;True;Great choice on the CCC! We both ended up with 3 points, and the bridge is safe. Let's keep this cooperative spirit going in the next round! What strategy are you thinking for the next move?;Awesome! We both chose CCC, and that means we kept the bridge safe! 🎉 Great teamwork—we both got 3 points! How do you feel about that? Want to keep this cooperation going for our next round?
24;2;CCC;CCC;3;3;True;Absolutely! I'm really pleased we both chose CCC again! That's another 3 points for us, keeping the bridge safe. Your commitment to cooperation makes this enjoyable. Let's keep it going for the next round! What do you think?;Hey! Another successful round with CCC! 🎉 That’s 3 more points for both of us and the bridge is still safe. I love this vibe! Let’s keep it going. What do you say about the next round? Ready for some more cooperation?
24;3;CCC;CCC;3;3;True;I'm really glad we're both on the same page! Another round of CCC means 3 more points for us, and the bridge remains safe. This cooperation is working out great! Let’s keep this positive momentum going! What’s your plan for the next round?;Hey there! 🎉 We did it again with CCC! That's another 3 points, and the bridge is still safe! I'm loving this collaborative spirit we’ve got going. Let’s keep it up! What do you think our next move should be?
15;0;CCC;CCC;3;3;True;Hey there! I’m looking forward to playing this game together. I believe that cooperating (CCC) is in both our best interests for a safer outcome. Let’s work together to keep our bridge strong! What do you think?;Hey there! 😊 Ready for some fun with this game? I’m all about keeping things interesting and maybe even starting a little friendly rivalry! How are you feeling about our strategies? Let’s see if we can keep the bridge safe and have a good time while we’re at it! What do you think? 🤔🌉
15;1;CCC;CCC;3;3;True;Great choice! 😊 We both cooperated and kept the bridge safe, earning 3 points! That was a fantastic start. Let’s keep this momentum going and continue to work together. What do you say for the next round? 🌉✨;Great choice! 🎉 We both went for CCC, and it looks like we’ve got a solid 3 points while keeping our bridge safe! It’s awesome to know we’re on the same page. Let’s keep this teamwork going! What’s your next move? 😊🌉
15;2;CCC;CCC;3;3;True;Awesome! 🌟 Another round of cooperation! We both chose CCC again and earned 3 more points. It’s great to see our teamwork paying off! Let’s keep up the good work and stay safe together. What are your thoughts for the next round? 😊🌉;Awesome! Another round of cooperation! 🌟 We both chose CCC again and snagged another 3 points! I'm really enjoying this teamwork and keeping our bridge safe. Let’s keep the good vibes going! What do you think about our next move? 😊🌉
15;3;CCC;CCC;3;3;True;Fantastic! We’re on a roll! 🎉 Another 3 points for both of us! I really appreciate our teamwork in keeping the bridge safe. Let’s keep this up! What’s your plan for the next round? 😊🌉;Hey! 🌟 We did it again! Another 3 points for both of us! I’m loving this streak of cooperation. It’s great to see our teamwork in action! Let’s keep the momentum going—what do you say? Ready for round four? 😊🌉
23;0;CCC;CCC;3;3;True;Hey there! I'm looking forward to playing this game with you. Let's aim to keep the bridge safe and benefit both of us. How about we start by cooperating (CCC)? It seems like the best way for us to maximize our points together. What do you think?;Hey there! 😊 Ready to dive into this little game of cat and mouse? I’m all for keeping things interesting, but I promise I won’t make it too easy for you! Are you feeling lucky? Let’s see what happens! 🃏✨
23;1;CCC;CCC;3;3;True;Great start! 😊 We both cooperated and kept the bridge safe, earning 3 points each. Let’s keep this momentum going. I think it’s in our best interest to continue cooperating! What do you say?;Great choice! 😊 We both cooperated and kept the bridge safe—3 points for us! It’s nice to see we’re on the same page. Let’s keep this vibe going! What’s your strategy for the next round? 🎉
23;2;CCC;CCC;3;3;True;Awesome! 😊 We're building a solid trust here. Another round of cooperation means another 3 points for both of us! Let’s keep it going—I'm all in for cooperating again. What do you think?;Awesome, another 3 points for us! 🎉 It feels great to keep this bridge safe together! Any plans for how you want to play this next round? I’m all in for continuing this fun! 😄
23;3;CCC;CCC;3;3;True;Fantastic! 😊 Another 3 points for both of us! I'm really enjoying this collaboration and keeping the bridge safe together. Let's continue this winning streak with cooperation in the next round as well! What do you say?;Another round of cooperation! 🎉 That’s a total of 3 points again! I love how we’re building this trust and keeping things safe! Let’s keep the good times rolling! Ready for the next round? 😊
5;0;CCC;CCC;3;3;True;Hey there! Let’s make sure we keep the bridge safe by cooperating (CCC). It’s the best way for both of us to earn points while ensuring we have a sustainable outcome. What do you say?;Hey there! 🎉 Ready to dive into this game? I'm feeling a bit adventurous today! Let’s see if we can keep the bridge safe and have some fun along the way. What do you think? Cooperate or shake things up? 🌉😄
5;1;CCC;CCC;3;3;True;Great choice! 🙌 I'm glad we both decided to cooperate and keep the bridge safe. 3 points for both of us! Let's continue this way and see what other good outcomes we can achieve together. Looking forward to the next round! 🌟;Great choice! 🙌 We both cooperated and kept the bridge safe! 3 points for us! It feels good to work together, doesn’t it? Ready for another round? Let’s keep the fun going! 🌟
5;2;CCC;CCC;3;3;True;Absolutely! 😊 I'm thrilled we both cooperated again and secured another 3 points! It really does feel great to work together. Let’s keep this momentum going! Ready for the next round! 🌉✨;Awesome! 🎉 Another round of cooperation and we both snagged 3 more points! I’m really enjoying this teamwork and the vibe we’ve got going. Let’s keep it up and see how many points we can rack up together! Ready for the next challenge? Let’s go! 🌈✨
5;3;CCC;CCC;3;3;True;Fantastic! 🙌 Another round of cooperation, and we both earned 3 more points! I'm really enjoying this teamwork and the positive vibes! Let’s keep it up and aim for even more points together. Ready for the next round? Let’s do this! 🌟🌉;Hey! 🎉 We did it again—another 3 points! This teamwork is incredible! I love how we’re building up our scores together while keeping the bridge safe. Let’s keep this positive momentum going! What’s your strategy for the next round? 🌟🤝
7;0;CCC;CCC;3;3;True;Hello! I’m looking forward to playing this game together. I believe we can achieve the best outcomes by cooperating with each other. Let’s keep the bridge safe and maximize our points. What do you think?;Hey there! 🎲 Ready to mix things up a bit? I’m excited to see where this game takes us. Let’s keep the bridge safe while we have some fun! What do you think? CCC or DDD? 😄
7;1;CCC;CCC;3;3;True;Great choice! 😊 We both ended up with 3 points, and the bridge is safe. Let’s keep this momentum going and cooperate again in the next round! What do you think?;Awesome! 🎉 We both went with CCC, and we kept the bridge safe! 3 points for both of us feels good! I'm really enjoying this cooperation. What are your thoughts on our next move? Should we continue this teamwork, or shake things up a bit? 😄
7;2;CCC;CCC;3;3;True;Fantastic! 🎉 Another round of cooperation, and we both secured 3 more points! I'm really enjoying this teamwork. Let’s keep up the cooperation and see how far we can go! Looking forward to the next round!;Nice! 🌟 Another round of CCC and we both racked up 3 more points! I love this teamwork vibe we’ve got going. It’s like we’re a winning duo! What do you say we keep it going in the next round? Thoughts? 😊
7;3;CCC;CCC;3;3;True;Absolutely! 🎉 Another successful round of CCC! That’s 3 more points for both of us! I’m loving this collaboration we have. Let’s keep it going and make the most of it in the next round! What do you say? 😊;Wow, we did it again! 🙌 That’s 3 more points! I’m loving this streak of cooperation. It feels great to keep the bridge safe while racking up points together. Let’s keep this going! Ready for the next round? 😊
22;0;CCC;CCC;3;3;True;Hello! I’m looking forward to our game. Let’s aim for a positive outcome and keep the bridge safe. I'm inclined to cooperate (CCC) in this first round. What will you choose?;Hey there! 😊 Ready to dive into this little game of strategy and surprises? I promise to keep it interesting! What do you say we aim for some fun and see how things unfold? Looking forward to your move! 🎲
22;1;CCC;CCC;3;3;True;Great choice! 😊 We both cooperated, and it really paid off! We’ve kept the bridge safe and earned 3 points. Let’s continue this positive momentum in the next round. What do you want to do for our next move? ;Great choice! 🎉 We both cooperated and kept the bridge safe—3 points for us! It feels good to start off on a positive note. What do you think we should do in the next round? Let’s keep the fun going! 😊
22;2;CCC;CCC;3;3;True;Awesome! We’re on a roll! 🎉 Another round of cooperation, and we’re gaining points while keeping the bridge safe. Let’s keep it up! What do you think about our next move? 😊;Awesome! 🎉 Another round of cooperation, and we keep the bridge safe! That's another 3 points for us. I'm really enjoying this friendly strategy dance! What do you have in mind for the next round? Let’s keep the good vibes rolling! 😄
22;3;CCC;CCC;3;3;True;Fantastic! 🎉 Another successful round of cooperation! We’re doing great, and I’m really enjoying this positive exchange. Let’s keep the momentum going! What’s your plan for the next round? 😊;Wow, we’re really in sync! 😊 Another round of cooperation and more points! That makes it 3 points again—keeping our winning streak alive while staying safe! I’m having such a great time. Should we keep this momentum going for the next round? What do you think? 🎉
9;0;CCC;CCC;3;3;True;Hey there! I hope we can both make the best choice for the bridge and our points. Let's aim for cooperation (CCC) to keep it safe and score some good points together. Looking forward to a great game!;Hey there! 🎉 Ready to have some fun with this game? I’m feeling a bit mischievous, but I promise not to bring the bridge down! Let’s see if we can keep things interesting. What’s your strategy? 😄
9;1;CCC;CCC;3;3;True;Great call on cooperating! 🎉 We both scored 3 points and kept the bridge safe. Let’s continue this way for the next round! Looking forward to it! 😊;Hey! 🎉 Great move on going with CCC! We both did well, and keeping the bridge safe feels fantastic. We scored some good points together—3 each! Let’s keep the momentum going. What’s your plan for the next round? 😊
9;2;CCC;CCC;3;3;True;Awesome! 🎉 Another round of cooperation and we both scored 3 points again! I’m really enjoying this—let’s keep it going! What are you thinking for the next round? 😊;Awesome! 🎊 Another round of cooperation means another 3 points for both of us! This is turning out to be quite the winning streak. 😄 Let’s keep up the good vibes and aim for a hat trick in the next round! What do you think?
9;3;CCC;CCC;3;3;True;That’s three in a row! 🎉 We both scored another 3 points! I'm really enjoying our teamwork and keeping the bridge safe. Let’s aim for another round of cooperation! What’s your plan for the next move? 😊;Wow, we did it again! 🎉 Another round of cooperation means another 3 points for both of us! This is turning out to be quite a thrilling game. I’m really enjoying the camaraderie here! Should we keep riding this wave of teamwork for the next round? 😄
20;0;CCC;CCC;3;3;True;Hey there! I hope we can work together to keep our bridge safe. If we both choose to cooperate, I think we can each benefit more in the long run. Looking forward to our first round!;Hey there! 😊 Just wanted to say that I'm looking forward to our game! It's always more fun when we keep things interesting. So, what do you think? Shall we aim for a little cooperation and keep the bridge safe? Or is it time for some cheeky strategies? Let’s see what happens! 🃏✨
20;1;CCC;CCC;3;3;True;Awesome! We both chose to cooperate, and it paid off with 3 points! 😊 Keeping the bridge safe is definitely the way to go. Let's continue this positive trend in the next round! Looking forward to it!;Great move! 🙌 We both chose to cooperate, and it paid off with 3 points! Feels good to keep the bridge safe together. Let’s keep the good vibes going for the next round! What’s your strategy this time? 😄🔗
20;2;CCC;CCC;3;3;True;Fantastic! Another successful round with both of us cooperating! 🎉 That’s 3 more points for us and another step towards keeping our bridge safe. Let’s keep this momentum going in the next round! What do you say? 🤝✨;Wow, we did it again! 🎉 Another round of cooperation, another 3 points! It's amazing how teamwork can really pay off. Let’s keep it going! What do you think for the next round? 😄🔗
20;3;CCC;CCC;3;3;True;Yes! Another round of cooperation! 🙌 That's 3 more points for us! I'm really enjoying this teamwork. Let's keep the good vibes alive for the next round! Looking forward to our continued success! 😊🔗;Wow, we’re on a roll! 🙌 Another round of cooperation, and that’s 3 more points for both of us! It’s so nice to see our teamwork paying off. Let’s keep this positive energy going! Ready for the next round? 😄✨
8;0;CCC;CCC;3;3;True;Hey there! I value our collaboration and believe it’s best for both of us if we cooperate. Let's aim for a safe and beneficial outcome for the bridge. What do you think? Looking forward to your thoughts!;Hey there! 🎉 I'm excited to see how this game unfolds! Let's keep things interesting—what do you think about trying to outsmart each other? Remember, teamwork can lead to those sweet 3 points! Looking forward to your move! 😊
8;1;CCC;CCC;3;3;True;Great move! 😊 We both chose to cooperate, and it paid off with 3 points! I appreciate your willingness to work together. Let’s keep this momentum going and continue to build on our teamwork for the next round! What’s your next move?;Awesome! 🎉 We both chose to cooperate and kept the bridge safe! 3 points each—definitely a win-win! I love how we decided to work together. What do you say to another round like this? Let’s keep it fun! 😊
8;2;CCC;CCC;3;3;True;Absolutely! 😄 We did it again—3 points each! It’s great to see our cooperation pay off and keep the bridge safe. I’m all in for another round! Let’s keep this positive energy going. What’s your next move?;Absolutely loving our teamwork! 😊 Another round of cooperation, and we both snagged 3 more points! Let’s keep this positive vibe going. What do you say we aim for a third round? I’m all in for more fun and collaboration! 🎉
8;3;CCC;CCC;3;3;True;Fantastic! 🎉 We did it again—3 more points for both of us! I love how our teamwork is thriving. Let's keep up this amazing cooperation! Ready for another round? Looking forward to your move! 😊;Wow, we did it again! 🎉 3 points each for keeping up our teamwork! This is turning into a fantastic game of cooperation. I’m really enjoying this! Ready for another round? Let’s keep the momentum going! 😊
6;0;CCC;CCC;3;3;True;Hi there! I'm looking forward to playing this game with you. I believe we can both benefit by cooperating (CCC) to keep the bridge safe. Let's aim for a mutually positive outcome and see how we can support each other! What do you think?;Hey there! 😄 Ready to have some fun with this game? Let’s keep things interesting! How about we both cooperate and keep the bridge safe? It’ll be a win-win! But if you want to play a little wild, I can match that too. Let the games begin! 🎲✨
6;1;CCC;CCC;3;3;True;Great choice! 😊 We both cooperated and kept the bridge safe! We each earned 3 points, which is awesome. Let’s keep this positive momentum going in the next round! What do you say?;Hey! 🎉 We did it! Cooperation for the win! We both got 3 points and kept the bridge safe. Nice job on working together! This is way more fun than just going for the points. Ready for the next round? Let’s keep this momentum going! 🚀
6;2;CCC;CCC;3;3;True;"Absolutely! Here’s my message:

""Awesome! 🎉 We did it again! Another round of cooperation means more points for both of us and the bridge stays safe. Let’s keep this going in the next round! I’m all in for more teamwork! 😊""";Hey! 🌟 Awesome! We did it again! Another round of cooperation, and we both earned 3 points. This is turning into quite the fun game! Let's keep the good vibes going. Ready for the next round? 🎉🔥
6;3;CCC;CCC;3;3;True;"""Fantastic! 🎊 Another successful round of cooperation! We both earned 3 points again, and I’m loving the teamwork! Let’s keep this positive energy going for the next round. Ready to keep it up? 😊""";Hey there! 🙌 Another successful round of cooperation! 🎉 That’s 3 more points for us! I’m loving this teamwork vibe we’ve got going. Ready to keep it up for the next round? Let’s do this! 🤝✨
1;0;CCC;CCC;3;3;True;Hello! I hope we can work together to keep the bridge in a safe state. If we both choose to cooperate (CCC), we can ensure mutual benefits and safety. Let’s aim for the best outcome! Looking forward to your choice.;Hey there! 🎉 Ready to kick off this game? I’m thinking it’ll be fun to keep things interesting! Let’s see if we can find a balance between having a good time and scoring some points. What’s your first move going to be? Let’s make this a memorable round! 😄
1;1;CCC;CCC;3;3;True;Great start! 😊 We both chose to cooperate, and it paid off with 3 points! Let’s keep this momentum going and continue building on our trust. What do you think the next move should be? Looking forward to our next round!;Hey there! 🎉 Great choice to cooperate! We both just scored 3 points and kept the bridge safe! It feels awesome to work together. What do you think about our next round? Let’s keep the fun going! 😄
1;2;CCC;CCC;3;3;True;Awesome! 🎉 Another round of cooperation means another 3 points for both of us! I’m really enjoying this teamwork. Let’s keep it up! What do you think about our strategy for the next round? 😊;Awesome! 🎉 Another round of cooperation gives us both 3 more points! It's great to see that our efforts are paying off. Trust really does build a strong bridge, doesn’t it? What do you say we keep this going? I’m having a blast! 😄
1;3;CCC;CCC;3;3;True;Fantastic! 🎉 We’re on fire with another successful round of cooperation! That’s 3 more points for both of us. I love how our trust is building a solid foundation. Let’s keep this positive momentum going! What are you thinking for the next move? 😊;Hey! 🎉 Wow, we’re on a roll! Another 3 points each! I’m loving this teamwork vibe we’ve got going. It’s turning out to be a fantastic game! Should we stick with CCC for the next round, or do you want to mix it up a bit? Let’s keep the excitement alive! 😄
14;0;CCC;CCC;3;3;True;Hi there! I believe that working together is the best way for both of us to achieve a positive outcome. If we both choose to cooperate (CCC), we can ensure the bridge remains safe, and we both benefit from that. Let’s aim for mutual cooperation! What do you think?;Hey there! 😊 This is going to be exciting! I'm thinking we should probably cooperate and keep that bridge safe. But hey, a little playful rivalry could spice things up, right? What do you say we make it interesting? Looking forward to your move! 🔥
14;1;CCC;CCC;3;3;True;Great choice! 😊 I'm glad we both decided to cooperate and keep the bridge safe. We each earned 3 points! Let’s continue working together for the best outcomes. Looking forward to the next round! 👍✨;Great choice! 🙌 We both cooperated and kept the bridge safe! We scored some nice points together! Let’s keep this positive momentum going. What are your thoughts on our next move? I’m excited to see what we can come up with! 😄
14;2;CCC;CCC;3;3;True;Awesome! 🙌 We’ve both cooperated again and scored another 3 points! It’s great to see our positive momentum continuing. Let’s keep it up and maintain this trust as we move forward. What do you think about our strategy for the next round? 😊;Awesome! 🙌 We did it again! Another round of cooperation, and we both walked away with 3 more points! This is turning out to be a fun game. What do you think about keeping this vibe going for the next round? Let’s keep that bridge safe! 😄✨
14;3;CCC;CCC;3;3;True;Fantastic! 🎉 We’ve done it again—another round of cooperation and another 3 points for both of us! I really enjoy this teamwork and keeping the bridge safe together. Let’s continue this positive vibe into the next round! Looking forward to our next move! 😊✨;Wow, another successful round! 🎉 We’ve both nailed it with another CCC, adding 3 more points to our score! This is such a great journey together. I’m really enjoying our teamwork! 😄 What do you think our strategy should be for the next round? Let’s keep the fun and cooperation going! 🚀
4;0;CCC;CCC;3;3;True;Hello! I hope we can work together to keep the bridge in a safe state. I believe that cooperating (CCC) will lead to the best outcomes for both of us. I'm looking forward to a productive game!;Hey there! Ready to play this little game of strategy? 😊 I’m excited to see what you choose! Remember, let’s keep it interesting—win or lose, I’m all about having a good time. Let the best strategist win! What’s your game plan?
4;1;CCC;CCC;3;3;True;Great choice! We both cooperated and kept the bridge safe. 😊 That’s a solid start! Let’s continue to work together and see how many points we can rack up. Looking forward to the next round!;Hey! 🎉 Great call on cooperating! We both kept the bridge safe and scored some nice points. Let’s keep this momentum going. What do you think about our next round? I’m excited to see how we can build on this!
4;2;CCC;CCC;3;3;True;Awesome! Another great round of cooperation! 🎉 We’re really building something good here. Let’s keep the positive momentum going in the next round! What do you think?;Awesome! Another round of cooperation! 🎉 That brings us to 6 points each! It’s exciting to see how teamwork pays off. Let’s keep this up! What are your thoughts for the next round? I'm all in for more fun! 😊
4;3;CCC;CCC;3;3;True;Fantastic! We’re really on a roll with our cooperation! 🎉 That brings us to 9 points each! I love how we’re making this work together. Let’s keep this teamwork going in the next round! What do you say? 😊;Hey! 🎉 We did it again—three rounds of cooperation! That’s a fantastic streak! We’re at 9 points each now, and it feels great to keep the bridge safe together. What do you think about our next move? I’m all for keeping the fun going! 😊
3;0;CCC;CCC;3;3;True;Hey! I believe we both want to keep the bridge in a safe state, so let's try to cooperate (CCC) this round. It's the best choice for both of us, and we can benefit from mutual trust. What do you think?;Hey there! 😊 Ready to play this little game of strategy? Just a friendly reminder that our choices determine not just our points but the fate of our beloved bridge! Let’s make it interesting—what’s your game plan? Looking forward to seeing how this unfolds! 💬🃏
3;1;CCC;CCC;3;3;True;Great choice! 😊 We both cooperated, and it looks like we’ve kept the bridge safe while earning some points together. Let’s keep this momentum going in the next round! Looking forward to more teamwork! 🛤️✨;Awesome! 🎉 We both chose CCC and got 3 points while keeping the bridge safe! It feels great to work together. Let’s keep the momentum going! How are you feeling about our teamwork? 😊
3;2;CCC;CCC;3;3;True;Absolutely! 😊 I'm really enjoying our teamwork! Another round of cooperation means we’ve both gained more points and kept the bridge safe again. It’s great to see that mutual trust pays off. Let’s keep this up! What do you think? 🛤️✨;Hey there! 🌟 Another successful round with CCC! We're really rocking this cooperation thing and racking up those points! 😄 How do you feel about going for a third round? Let’s keep the bridge safe and the fun rolling! 🛤️✨
3;3;CCC;CCC;3;3;True;Fantastic! 🎉 Another successful round of CCC! We’re really building something great together, both in points and trust. Let’s keep this up and ensure that our bridge stays safe! Looking forward to the next round! 🛤️😊;Hey! 🌟 We did it again—another round of CCC, and we’re still keeping the bridge safe! That's another 3 points for both of us! It feels fantastic to see our trust pay off. Let’s keep riding this wave together! What do you say for the next round? 😊🛤️✨
21;0;CCC;CCC;3;3;True;Hey there! Looking forward to our game. Let’s aim for cooperation (CCC) to keep the bridge safe and maximize our points. What do you think?;Hey there! 😊 Ready to see who can outsmart the other in this little game? Remember, it's not just about the points—we can have some fun with this! So, what’s your strategy? Let’s keep this interesting!
21;1;CCC;CCC;3;3;True;Great choice! We both cooperated and kept the bridge safe! 🎉 We each earned 3 points. Let’s keep this momentum going! What do you want to do next?;Great choice! 🤝 We both went for CCC and kept the bridge safe! Feels good to earn 3 points together, right? Let's keep this momentum going! What do you think we should do next?
21;2;CCC;CCC;3;3;True;Awesome! Another successful round with CCC! 🎉 We both earned 3 points again. Let’s continue cooperating and see how far we can go together. What do you think?;Awesome! 🎉 Another round of cooperation means another 3 points for us! I’m loving this teamwork! Let’s keep it rolling—what do you say, shall we keep cooperating? Or are you feeling adventurous this time? 😄
21;3;CCC;CCC;3;3;True;Hey! 🎉 Another round of cooperation and more points for us! I’m really enjoying this teamwork. Let’s keep it up and see how far we can go together! What do you say for the next round?;Hey! 🎉 Another successful round with CCC! That's 3 more points for us! I’m really enjoying this teamwork. Let's keep the good vibes going! What do you think our next move should be? 😊
18;0;CCC;CCC;3;3;True;Hey there! I believe it's in both our best interests to cooperate (CCC) and keep the bridge in a safe state. We can both benefit from mutual cooperation. Let’s work together for a successful round! What do you think?;Hey there! Ready for some fun? 🎉 I’m all about keeping things interesting while we play. Let’s see if we can navigate this bridge together without burning it down! What do you think—cooperate for a safer trip or play a little risky? Looking forward to a game full of surprises! 😄
18;1;CCC;CCC;3;3;True;Great job! We both cooperated and kept the bridge safe, earning 3 points! 🌉 Looking forward to continuing our successful partnership. Let’s keep this positive momentum going! What do you say for the next round?;Great choice on the CCC! 🎉 We both benefit, and the bridge is safe! It’s nice to see cooperation in action. Let’s keep this good momentum going for the next round! What’s your strategy for the next move? 😊
18;2;CCC;CCC;3;3;True;Awesome! Another successful round with both of us cooperating—3 more points! 🎉 It’s great to see our teamwork in action. Let’s keep up this positive trend and continue working together! What are your thoughts on the next move?;Awesome! Another round of cooperation! 🌟 It feels great to keep the bridge safe and earn those points together. Let’s keep building on this success! What do you think our strategy should be for the next round? 🤔
18;3;CCC;CCC;3;3;True;Fantastic! Another round of cooperation—3 more points in the bag! 🎉 I love how we’re maintaining a safe bridge together. Let’s keep this momentum going! Ready for the next round? What’s your strategy? 😊;Wow, we're on a roll! 🤗 Another successful round with cooperation! That’s 3 more points for us! I’m really enjoying this teamwork. Let’s keep it going! What should our strategy be for the next round? Any fun ideas? 🌈
